snapped_at,price,market_cap,total_volume
2022-05-27 00:00:00 UTC,0.014904484526516652,60496.46965394045,1233.0378649126724
2022-05-28 00:00:00 UTC,0.013579560267814173,55107.551882915825,254.5431762454222
2022-05-29 00:00:00 UTC,0.01431120689045799,58109.66626836716,188.5455591791512
2022-05-30 00:00:00 UTC,0.013512888732503694,54882.9482783678,1873.576886939243
2022-05-31 00:00:00 UTC,0.015290288904424515,62050.53278937873,237.6463234292009
2022-06-01 00:00:00 UTC,0.015964814037163544,64711.04009986183,4987.117151258983
2022-06-02 00:00:00 UTC,0.015048488325447583,61052.326100737104,3137.1625433885756
2022-06-03 00:00:00 UTC,0.014971856411615492,60867.431413787,291.0354126306029
2022-06-04 00:00:00 UTC,0.014990028758036527,60779.04219123314,669.3565834555885
2022-06-05 00:00:00 UTC,0.013439431105293321,54414.602341249745,8859.664705047431
2022-06-06 00:00:00 UTC,0.012974220873958775,52741.68698970942,6052.849286865709
2022-06-07 00:00:00 UTC,0.013386745727728935,54343.384804761656,1629.5018538608288
2022-06-08 00:00:00 UTC,0.013349010749904609,54012.105156812795,184.12811138762675
2022-06-09 00:00:00 UTC,0.012502021209839929,50697.37886948676,11.239317067646097
2022-06-10 00:00:00 UTC,0.012504824531867964,50746.981208069905,1168.531085231237
2022-06-11 00:00:00 UTC,0.012571131250336086,51009.65371900602,1157.6068054580887
2022-06-12 00:00:00 UTC,0.012219214540435489,49603.13826519047,1144.9365918777958
2022-06-13 00:00:00 UTC,0.012171886374285507,49673.2973435122,7676.0521093745765
2022-06-14 00:00:00 UTC,0.011636134327362716,47324.838697193525,1866.962718970546
2022-06-15 00:00:00 UTC,0.009611556315291342,39109.85524276619,5205.476841559451
2022-06-16 00:00:00 UTC,0.010058629675883874,40907.9148996747,4331.4184884886645
2022-06-17 00:00:00 UTC,0.010085831472160599,41054.85830927447,39.23610387215425
2022-06-18 00:00:00 UTC,0.011162203728916008,45377.59550911786,350.91133323964783
2022-06-19 00:00:00 UTC,0.010584330974012571,42935.0808957971,53.50453397680173
2022-06-20 00:00:00 UTC,0.01023824250420386,44609.15320248318,1155.9259386563526
2022-06-21 00:00:00 UTC,0.009410344584251985,38143.39852143546,415.31435991590604
2022-06-22 00:00:00 UTC,0.009439399667507137,38303.14275307648,32.822963705845844
2022-06-23 00:00:00 UTC,0.009956360381723275,40399.33981267913,48.131535175345746
2022-06-24 00:00:00 UTC,0.010034370925079649,40768.06378383125,21.683874194260117
2022-06-25 00:00:00 UTC,0.009810598373504047,39756.002794712826,241.93133577173026
2022-06-26 00:00:00 UTC,0.009815852741708668,39738.27557256357,109.51645113193456
2022-06-27 00:00:00 UTC,0.009896521753287618,40159.17102689211,222.2796120182314
2022-06-28 00:00:00 UTC,0.009946442746225486,40401.06666357642,208.82642866700294
2022-06-29 00:00:00 UTC,0.010002938232796268,40382.05267611766,140.0411356257494
2022-06-30 00:00:00 UTC,0.009654119297481962,36699.798784043276,1264.1661823053105
2022-07-01 00:00:00 UTC,0.009265223805560623,36719.76355596215,640.0905612610785
2022-07-02 00:00:00 UTC,0.008634960778267873,34976.3797206168,3204.028881639171
2022-07-03 00:00:00 UTC,0.006871815752194795,27889.804793006373,14848.365447463268
2022-07-04 00:00:00 UTC,0.007014620452585283,28513.723728696514,603.9616948095539
2022-07-05 00:00:00 UTC,0.007021161435207212,28604.590129872166,112.82081877157836
2022-07-06 00:00:00 UTC,0.006970497751850021,28382.279380789696,303.3481766588243
2022-07-07 00:00:00 UTC,0.006331574800722139,26180.656943804086,1530.7306412902974
2022-07-08 00:00:00 UTC,0.006277168446773543,25929.718753650846,2532.5971154932977
2022-07-09 00:00:00 UTC,0.006346209112207543,25491.704492135825,1955.412609508178
2022-07-10 00:00:00 UTC,0.006424056983734731,25871.553341929877,2030.5689298889897
2022-07-11 00:00:00 UTC,0.006895366239666753,27985.293138268393,651.6840999253202
2022-07-12 00:00:00 UTC,0.006924415032659627,28093.043887484968,207.7324513181739
